designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
Gaia DR3 57415986103444992,57415986103444992,54.944943885461484,20.59950096026126,11.996742345657076,78.87247197015027,-6.840829625756372,1.0101101,10.266795,0.98029137,28.492575,NOT_AVAILABLE,0,true,true,true,false,false,true,true,5317.3955,4.5574,-0.1261,83.083,0.1056,0.0862,0.0459,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9132413677694786
Gaia DR3 51212026103928832,51212026103928832,57.421060647736944,20.324004914334076,10.92326169236234,25.45237381725503,-67.75751543947258,0.90360296,12.968334,1.9064426,8.496396,VARIABLE,0,true,true,true,true,false,false,true,4758.8906,4.6758,-0.551,91.256,1.8683,1.3889,0.7518,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9179218563762146
Gaia DR3 51534045572176896,51534045572176896,58.087267167068156,20.477954213318835,23.680355576859142,147.921790199027,-36.304057595042266,1.0642664,16.474619,3.740409,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9287759495364765
Gaia DR3 53859031627153536,53859031627153536,60.870115365321745,23.370893116832015,13.589778776496104,1.920949277829694,0.1689089017577179,1.0539851,20.939861,1.066536,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.937667233151207
Gaia DR3 68924501295605632,68924501295605632,52.389572614354464,24.86027354906232,11.681728499698766,-23.73800369010757,2.613529645122758,1.0349047,15.634724,2.7319622,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3370.9878,4.9402,-0.2766,87.4541,0.7858,0.505,0.3245,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.943209883640455
Gaia DR3 63151038753430912,63151038753430912,55.99678344277846,20.277202606653905,18.319318478991885,111.60753520500172,-297.1675500835117,1.1115524,15.076131,3.0148897,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.94841974229648
Gaia DR3 66337182934062208,66337182934062208,60.83399712867525,25.280534098716625,10.488336535007678,-40.26387388379928,-30.11064894254067,1.160496,14.168594,2.5332537,-4.475235,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3480.321,4.4562,-0.4848,94.9394,0.748,0.4925,0.3073,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.949461431064227
Gaia DR3 51533495816916096,51533495816916096,58.036794643837034,20.438345370558867,10.717880366214601,20.477044496510082,-47.58946968212044,4.1437545,11.539422,1.3655062,6.920691,VARIABLE,0,true,true,false,true,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9508503456649784
Gaia DR3 66349346281437952,66349346281437952,60.817924489098246,25.337868188031784,10.410553822165962,-38.19545607409017,-29.721487679647026,0.9990016,15.57647,-0.28415108,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9510523319010398
Gaia DR3 66349346281437824,66349346281437824,60.81865259420626,25.338536358494387,10.525642616898423,-41.68490575343839,-30.99141559783308,1.0430259,15.397892,2.90835,-12.494108,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3311.8818,4.7228,-0.0926,96.0232,0.9712,0.6107,0.4084,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.951870649963544
Gaia DR3 68716594814508288,68716594814508288,52.338542935644355,23.738482880712354,13.445855746273295,-28.968564421066162,-75.26593581976528,1.1128845,15.338427,2.563713,-16.357952,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9718996998132616
Gaia DR3 66105563938548608,66105563938548608,60.97698170885407,24.78902849790712,10.251194896448018,27.418939850864902,-31.182910981531116,1.0687075,11.139541,1.3978796,24.800533,VARIABLE,0,true,true,false,true,false,true,true,4451.8154,4.3022,-0.5419,97.4857,0.2362,0.1803,0.0961,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9772828622118843
Gaia DR3 71289585166142848,71289585166142848,53.698280963740785,27.128587101875162,12.450800894068559,-45.77783301287778,-100.85037543738464,7.061981,14.528185,2.7102585,-25.85295,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.977942660832097
Gaia DR3 66105632658022528,66105632658022528,60.98257093712595,24.798114830417354,10.338249087394994,27.986429363270503,-30.192983334466682,1.2366902,11.570582,1.300395,32.14708,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4583.897,4.5935,0.1555,97.836,0.0472,0.0363,0.019,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9835718077325577
Gaia DR3 53368099687099392,53368099687099392,60.56212980665496,22.438368359412717,11.582301714367418,-69.20377626654776,-54.950725882698194,2.5682647,12.35653,1.6792154,-22.71384,NOT_AVAILABLE,0,false,false,true,false,false,true,true,4301.834,4.6654,0.2524,89.0454,0.5082,0.3735,0.1989,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9845465514464693
Gaia DR3 71407993121193344,71407993121193344,54.989313899444376,27.876116894693798,11.767632039823566,73.87312496882086,3.0222334148431025,1.0326105,13.601402,2.1501484,18.729546,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3756.918,4.736,-0.0426,85.2046,0.5428,0.3737,0.2167,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.990649689513452
Gaia DR3 53356348654342400,53356348654342400,60.56335945341475,22.42203672899085,11.825616793187859,-73.22571317687697,-53.35418789967521,1.1550715,7.697711,0.65014076,-23.790201,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6179.864,3.8542,-1.0451,83.7387,0.029,0.0251,0.0136,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9929115754596642
Gaia DR3 63335859786366208,63335859786366208,55.65327388299124,20.293924581959303,13.260834839287948,32.89830080767835,-84.59480302272155,1.0097558,18.51063,0.89348793,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.993755884591026
Gaia DR3 53886141463226240,53886141463226240,60.978793418449065,23.561673976067993,13.019882356602894,118.10768812634844,-171.1567190876804,1.0048606,17.643555,3.5697155,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,3.9984156003223954
Gaia DR3 69787587859639296,69787587859639296,53.56079300913426,27.045241724276686,13.744383796962815,-28.584211158861027,-123.25036899654847,1.0791272,14.696684,2.642848,-24.13208,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.002647248789664
Gaia DR3 61557468448003968,61557468448003968,53.00663934870446,21.98900089625842,20.548465787313738,61.5279266441365,25.039740674870977,1.1336032,14.921372,2.9581594,14.846453,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.0092397418312675
Gaia DR3 61557468448004224,61557468448004224,53.005460053224425,21.988275589049934,20.531398914944376,62.57404020244725,29.896544189395396,1.1507385,13.806926,2.6957893,11.226068,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.010551918679039
Gaia DR3 163283322178660864,163283322178660864,60.38610253213747,26.35936733749178,11.58897506301891,79.44683081241817,-34.4149469573601,1.1186715,16.566315,2.9703894,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.014921229553599
Gaia DR3 53892498011092480,53892498011092480,61.02911561973589,23.740722781289946,12.26136414974838,143.86431203112733,-86.83354249267616,1.0704001,19.500547,3.3898525,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.017760307051153
Gaia DR3 70649776775907840,70649776775907840,58.354231197577676,27.90087034477736,10.070041246265768,89.75602058835827,-145.97291917997563,1.074663,14.8700905,2.5102587,-18.938154,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3518.69,4.8078,-0.1071,99.6663,0.7073,0.4664,0.2902,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.022555314126115
Gaia DR3 66135731788797568,66135731788797568,60.99296458587909,24.988404864663767,12.09054010802526,-3.8441768106104757,-34.90942665529544,12.597955,12.915395,1.9688759,17.000273,NOT_AVAILABLE,1,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.023913164578782
Gaia DR3 66038699887735424,66038699887735424,61.06077944802879,24.507012691963645,14.699611565184854,50.15837664842732,-62.0230118553426,1.0431259,15.442265,2.9867458,69.06316,VARIABLE,0,true,false,false,true,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.024282352044815
Gaia DR3 163569504439225344,163569504439225344,59.67743750967,27.147351606518068,10.382034437463387,62.88149779489176,26.818079218511066,1.0310764,16.721708,3.0362282,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.027378311578203
Gaia DR3 162482568476646912,162482568476646912,60.7932733867969,25.670941831357904,13.849709078250225,134.04490278215152,-121.64283028555892,1.2642356,13.909713,2.3962135,-31.162989,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.035777110007748
Gaia DR3 53022195903806976,53022195903806976,60.08095473625893,21.64459334896151,19.53718394624365,88.66723325087081,1.301105971841871,1.0098155,18.6081,0.7657528,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.0438697616497405
Gaia DR3 63106989568916864,63106989568916864,56.478780119489464,20.13380906028791,10.646071385160958,179.68898357972265,-31.049267040224482,1.0012668,16.105999,2.9782906,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3268.674,4.9319,-0.03,97.5666,0.8867,0.5538,0.3726,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.047467628165415
Gaia DR3 53022749956738560,53022749956738560,60.120513091768636,21.682680823045416,11.525239082557171,45.43448741014137,-6.340161192457955,1.0253059,15.416297,2.6761532,-11.130161,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3418.4648,4.9165,-0.2276,89.2348,0.8204,0.5311,0.3376,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.048403087995674
Gaia DR3 71619030634127744,71619030634127744,56.05318855455337,28.193826193847993,13.279664850406784,49.440178044221966,-53.03315347705136,1.19189,13.871554,2.6748447,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.052502461660616
Gaia DR3 69171036713940992,69171036713940992,52.44075098191926,25.527817954010604,12.847128511708902,-115.97047045279615,-22.582051330801992,1.088822,15.315096,2.6203785,-28.538454,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.057910918387605
Gaia DR3 71618652677465344,71618652677465344,56.10133473785458,28.20623169491056,13.73407413862042,54.367043980959764,-52.039642025075615,6.1469684,8.792417,0.8297672,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.0592499655095535
Gaia DR3 66331341778550144,66331341778550144,61.00156492258027,25.126305667877823,11.278192961775744,8.500511156916973,-37.00410868278319,1.1957778,12.795526,1.8973742,1.2276223,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.0594077985806285
Gaia DR3 163571119344300928,163571119344300928,59.71107548648355,27.175802830705244,24.431330441360355,140.57475875212924,-59.106885577363215,1.1824193,18.513924,3.6966953,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.0686054005983525
Gaia DR3 61563069085277440,61563069085277440,52.853519503827094,22.09985700739538,22.133255133366163,131.11775738276611,-17.896077997478045,1.1887887,15.234828,3.331808,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,2993.5073,4.9937,0.1284,45.1335,1.0E-4,1.0E-4,0.0,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.069038665970788
Gaia DR3 71620027066781952,71620027066781952,56.1636186520568,28.228665284259186,22.347767047403785,-8.755911253225712,-47.34930064050071,1.181768,14.214477,2.559864,-40.02124,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.075046090628965
Gaia DR3 63337509052505984,63337509052505984,55.443935934904836,20.25465998079307,10.303170690209827,71.8667293283976,-25.68978883461662,0.9276213,19.077858,3.81184,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.0810357792107075
Gaia DR3 71310269729097600,71310269729097600,53.76503321681398,27.323675849068835,10.004321186743374,75.9410432699503,-23.024140158519277,1.0095927,20.430166,1.1191654,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.084671618869594
Gaia DR3 69765116590824064,69765116590824064,53.13891669687575,26.745822114193636,12.95416744122947,204.77305248231085,-129.14957914217933,29.690058,9.858445,0.9930229,25.631447,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5149.494,4.6283,-0.4662,57.035,4.0E-4,3.0E-4,2.0E-4,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.085166114718659
Gaia DR3 51154679700662784,51154679700662784,57.97803507644516,20.27869487620981,13.919859397340998,72.98267547150614,-15.032535519170661,1.0874527,15.038394,2.7268848,26.279242,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.085921546259498
Gaia DR3 51154679700663552,51154679700663552,57.976318745584166,20.277960489134585,13.904055421587476,74.5926627451166,-15.956254376091223,1.0136758,13.011422,2.129819,30.542847,VARIABLE,0,true,true,true,true,false,true,true,3771.762,4.6632,-0.0012,72.3593,0.5073,0.35,0.2027,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.086148944054996
Gaia DR3 69548272281668352,69548272281668352,52.45647972586984,25.6563681677736,15.656176742659987,122.7730842458148,-125.58590433674593,0.76416785,17.353785,3.6487322,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.087282887655648
Gaia DR3 53021581725641600,53021581725641600,60.14563488438343,21.629450831326263,20.635776671999434,-47.805524570240486,-38.68621139598202,1.1142187,15.378264,3.0945015,152.66835,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3087.1584,5.0489,-0.1687,48.6338,0.0013,8.0E-4,6.0E-4,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.100001486227695
Gaia DR3 51548545381808256,51548545381808256,58.775581496031705,20.573964297338833,11.941993158454876,81.27397943383244,-149.40985151719642,0.99966145,17.271383,3.3762493,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.101078411458607
Gaia DR3 51470823653356928,51470823653356928,59.315394167435194,20.88105838786675,11.301802404505853,32.91461946606333,-24.282032122757723,1.0988928,14.795721,2.4636354,-2.0086436,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3528.59,4.8567,-0.2589,89.0114,0.6982,0.463,0.2845,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.109656306295113
Gaia DR3 51497418090942720,51497418090942720,59.55958140514105,21.05098587404604,21.405052458848488,129.22455529786708,-32.84380045716108,1.3505808,15.810151,3.6766558,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.1166226131790875
Gaia DR3 51087368972113920,51087368972113920,56.96661122170512,20.065087975564282,11.161021974993172,35.124212315836104,-25.553539322583873,0.8912046,17.85295,3.4733887,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.122660574127041
Gaia DR3 51470583135187840,51470583135187840,59.34258080786814,20.87460101350863,10.51162844884727,178.7237265485728,-73.73056491416047,1.0552891,16.093317,2.7578545,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3320.3655,4.9828,-0.2546,97.6725,0.6479,0.4133,0.2698,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.129891310391404
Gaia DR3 57406365376348928,57406365376348928,54.780589645339255,20.42390953865461,27.971987717883657,186.1633186283226,-39.090922321398686,1.1471001,13.60348,2.9184046,35.78831,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3000.182,4.3177,-0.6082,35.789,3.0E-4,2.0E-4,1.0E-4,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.136297949586372
Gaia DR3 51505423909913472,51505423909913472,59.8721612493241,21.27982483115386,17.469365039383813,28.617452977502882,-80.87776485026316,1.0601046,17.193703,3.6782866,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.145078669717932
Gaia DR3 69659730977217792,69659730977217792,52.805624314544545,26.439507558870204,10.623792035626808,15.01101338662406,-50.42100368485773,1.0976363,9.124899,0.8467636,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5665.4683,4.2771,-0.152,93.7881,0.0667,0.0557,0.0298,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.1524569973030525
Gaia DR3 71338105412996864,71338105412996864,53.98757438896712,27.5656128961029,14.323720596154477,154.18773940873618,-214.77694445281162,3.9640815,10.670569,1.3737469,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4342.746,4.3402,-0.8543,69.9842,0.0022,0.0017,9.0E-4,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.153191981446573
Gaia DR3 53042472446551424,53042472446551424,60.26763033997863,21.672490971704338,14.03111798521185,-52.362118010117506,-256.26808171274325,0.9787554,17.096352,-0.1905098,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.162142000891292
Gaia DR3 53008623806909312,53008623806909312,59.98354842299099,21.361551277318785,10.36475829276754,11.723325146935522,-28.720483016058626,0.9281504,17.765821,3.3871803,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.162760040715581
Gaia DR3 71430430030251264,71430430030251264,54.39990347226443,27.82009839476659,12.20080511182127,-45.6712426943574,-53.160131286190335,1.0072986,18.301392,3.8270931,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,2864.3699,5.2033,-0.4808,90.0024,0.0123,0.007,0.0054,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.169436102417615
Gaia DR3 163337507486021888,163337507486021888,60.42159354621395,26.595457223550337,21.989198150927717,87.78361951066128,-52.88192646281914,1.5686915,12.595598,2.3900251,-27.538628,VARIABLE,0,true,true,true,true,false,false,true,,,,,,,,Pleiades,56.65833,24.17806,7.364,19.997,-45.548,5.88,2000,4.171286481300114
